Volcano Number,Eruption Number,Volcano Name,Area of Activity,VEI,Start Date,days,End Date,Eruption Category,Evidence Method (dating),Latitude,Longitude
311120,22276,Great Sitkin,,1,2018-06-10,62,2018-08-11,Confirmed Eruption,Observations: Reported,52.076,-176.13
266030,20988,Soputan,Summit crater and WSW flank,3,2015-01-06,62,2015-03-09,Confirmed Eruption,Observations: Reported,1.112,124.737
263180,15765,Slamet,,1,2009-04-21,62,2009-06-22,Confirmed Eruption,Observations: Reported,-7.242,109.208
373030,12893,Bardarbunga,Loki-Fögrufjöll (W and E Loki cauldrons),NA,2002-07-16,62,2002-09-16,Uncertain Eruption,,64.633,-17.516
273010,16769,Bulusan,,2,1994-11-27,62,1995-01-28,Confirmed Eruption,Observations: Reported,12.769,124.056
262000,15616,Krakatau,Anak Krakatau (S flank 1960-81 cone),2,1988-02-14,62,1988-04-16,Confirmed Eruption,Observations: Reported,-6.102,105.423
353050,11712,"Negra, Sierra",Upper NW and NE flanks (Volcán Chico),3,1979-11-13,62,1980-01-14,Confirmed Eruption,Observations: Reported,-0.83,-91.17
242050,14707,Monowai,,1,1979-02-16,62,1979-04-19,Confirmed Eruption,Observations: Hydrophonic,-25.887,-177.188
355100,11862,Lascar,,1,1974-07-16,62,1974-09-16,Uncertain Eruption,,-23.37,-67.73
352010,11443,Reventador,,2,1972-07-16,62,1972-09-16,Confirmed Eruption,Observations: Reported,-0.077,-77.656
273070,16856,Taal,SW flank (near Mt. Tabaro),2,1968-01-31,62,1968-04-02,Confirmed Eruption,Observations: Reported,14.002,120.993
251020,14922,Manam,South Crater,2,1961-07-16,62,1961-09-16,Confirmed Eruption,Observations: Reported,-4.08,145.037
284130,18456,Fukutoku-Oka-no-Ba,,NA,1960-07-01,62,1960-09-01,Uncertain Eruption,,24.285,141.481
283140,17864,Nikko-Shiranesan,Shirane-san,2,1952-07-16,62,1952-09-16,Confirmed Eruption,Observations: Reported,36.799,139.376
233020,14350,"Fournaise, Piton de la",NE flank near north rim (1500 m),2,1952-05-19,62,1952-07-20,Confirmed Eruption,Observations: Reported,-21.244,55.708
357120,12154,Villarrica,,2,1938-12-01,62,1939-02-01,Confirmed Eruption,Observations: Reported,-39.42,-71.93
283070,17521,Yakedake,,2,1935-09-11,62,1935-11-12,Confirmed Eruption,Observations: Reported,36.227,137.587
357120,12137,Villarrica,,2,1897-12-01,62,1898-02-01,Confirmed Eruption,Observations: Reported,-39.42,-71.93
357120,12136,Villarrica,,2,1893-12-01,62,1894-02-01,Confirmed Eruption,Observations: Reported,-39.42,-71.93
263200,22227,Dieng Volcanic Complex,Sileri Crater,1,2017-04-30,63,2017-07-02,Confirmed Eruption,Observations: Reported,-7.2,109.879
344020,10898,San Cristobal,Summit crater,1,2011-08-21,63,2011-10-23,Confirmed Eruption,Observations: Reported,12.702,-87.004
284200,18535,Anatahan,East Crater,3,2003-05-10,63,2003-07-12,Confirmed Eruption,Observations: Reported,16.35,145.67
268060,16675,Gamalama,,2,2003-07-31,63,2003-10-02,Confirmed Eruption,Observations: Reported,0.8,127.33
284080,18343,Sumisujima,Shirane (7.5 km NE of Smith Rocks),NA,1992-08-05,63,1992-10-07,Uncertain Eruption,,31.44,140.051
263340,16150,Raung,,2,1991-09-10,63,1991-11-12,Confirmed Eruption,Observations: Reported,-8.119,114.056
272020,16737,Kanlaon,,1,1985-10-05,63,1985-12-07,Confirmed Eruption,Observations: Reported,10.412,123.132
284133,18440,Fukujin,,NA,1982-01-12,63,1982-03-16,Uncertain Eruption,,21.93,143.47
344020,10880,San Cristobal,,1,1971-05-03,63,1971-07-05,Confirmed Eruption,Observations: Reported,12.702,-87.004
300240,19308,Tolbachik,,2,1955-10-06,63,1955-12-08,Confirmed Eruption,Observations: Reported,55.832,160.326
261140,15446,Marapi,,1,1916-05-05,63,1916-07-07,Confirmed Eruption,Observations: Reported,-0.38,100.474
261140,15433,Marapi,,1,1883-06-25,63,1883-08-27,Confirmed Eruption,Observations: Reported,-0.38,100.474
284130,18469,Fukutoku-Oka-no-Ba,Submarine site,1,2010-02-03,64,2010-04-08,Confirmed Eruption,Observations: Reported,24.285,141.481
264090,16258,Inielika,Summit crater complex,2,2001-01-11,64,2001-03-16,Confirmed Eruption,Observations: Reported,-8.73,120.98
333010,10299,Teahitia,,NA,1982-03-16,64,1982-05-19,Confirmed Eruption,Observations: Hydrophonic,-17.564,-148.821
283120,17843,Kusatsu-Shiranesan,"Kara-gama, Yu-gama",1,1982-10-26,64,1982-12-29,Confirmed Eruption,Observations: Reported,36.618,138.528
267020,16513,Karangetang,,2,1940-06-20,64,1940-08-23,Confirmed Eruption,Observations: Reported,2.781,125.407
261230,15568,Dempo,,2,1939-12-19,64,1940-02-21,Confirmed Eruption,Observations: Reported,-4.016,103.121
343100,10846,San Miguel,WSW flank (1000 m),2,1867-12-14,64,1868-02-16,Confirmed Eruption,Observations: Reported,13.434,-88.269
244010,14804,Ofu-Olosega,Submarine vent 3 km SE of Olosega,2,1866-09-12,64,1866-11-15,Confirmed Eruption,Observations: Reported,-14.175,-169.618
233020,14229,"Fournaise, Piton de la",,2,1734-01-01,64,1734-03-06,Confirmed Eruption,Observations: Reported,-21.244,55.708
222120,22304,"Lengai, Ol Doinyo",North Crater,NA,2015-06-20,65,2015-08-24,Confirmed Eruption,Observations: Reported,-2.764,35.914
285020,18582,Hokkaido-Komagatake,,1,2000-09-04,65,2000-11-08,Confirmed Eruption,Observations: Reported,42.063,140.677
334050,10345,Northern EPR at 9.8°N,East Pacific Rise (9.9 deg N),NA,1991-12-01,65,1992-02-04,Confirmed Eruption,Observations: Reported,9.83,-104.3
241100,14635,Ruapehu,,2,1968-04-06,65,1968-06-10,Confirmed Eruption,Observations: Reported,-39.28,175.57
267040,16567,Awu,,4,1966-08-12,65,1966-10-16,Confirmed Eruption,Observations: Reported,3.689,125.447
262000,15604,Krakatau,Anak Krakatau,2,1953-09-21,65,1953-11-25,Confirmed Eruption,Observations: Reported,-6.102,105.423
223020,14047,Nyamulagira,East flank (Kanamaharagi),2,1905-07-22,65,1905-09-25,Confirmed Eruption,Observations: Reported,-1.408,29.2
357070,11972,"Chillan, Nevados de",NW flank of Cerro Blanco (Santa Gertrudis),3,1864-11-30,65,1865-02-03,Confirmed Eruption,Observations: Reported,-36.868,-71.378
383010,13055,La Palma,N & S flanks of San Antonio (Fuentecaliente),2,1677-11-17,65,1678-01-21,Confirmed Eruption,Observations: Reported,28.57,-17.83
282060,17001,Kikai,Iwo-dake,2,2002-05-11,66,2002-07-16,Confirmed Eruption,Observations: Reported,30.793,130.305
241100,14656,Ruapehu,,1,1988-03-20,66,1988-05-25,Confirmed Eruption,Observations: Reported,-39.28,175.57
264180,16294,Lewotobi,Lewotobi Lakilaki,2,1968-11-28,66,1969-02-02,Confirmed Eruption,Observations: Reported,-8.542,122.775
312030,20128,Pavlof,,2,1922-12-24,66,1923-02-28,Confirmed Eruption,Observations: Reported,55.417,-161.894
345070,22369,Turrialba,,1,2020-06-18,67,2020-08-24,Confirmed Eruption,Observations: Reported,10.025,-83.767
344020,20941,San Cristobal,Summit crater,1,2014-02-04,67,2014-04-12,Confirmed Eruption,Observations: Reported,12.702,-87.004
261140,15470,Marapi,,1,1982-03-10,67,1982-05-16,Confirmed Eruption,Observations: Reported,-0.38,100.474
272020,16734,Kanlaon,,2,1978-06-27,67,1978-09-02,Confirmed Eruption,Observations: Reported,10.412,123.132
282110,17331,Asosan,Naka-dake,2,1963-11-10,67,1964-01-16,Confirmed Eruption,Observations: Reported,32.884,131.104
357150,12215,Puyehue-Cordon Caulle,Cordón Caulle,3,1960-05-24,67,1960-07-30,Confirmed Eruption,Observations: Reported,-40.59,-72.117
263060,15655,Gede-Pangrango,,2,1886-06-10,67,1886-08-16,Confirmed Eruption,Observations: Reported,-6.786,106.983
265090,16413,Banda Api,North side,2,1824-04-22,67,1824-06-28,Confirmed Eruption,Observations: Reported,-4.523,129.881
260010,22187,Barren Island,,2,2017-01-15,68,2017-03-24,Confirmed Eruption,Observations: Reported,12.278,93.858
273030,20959,Mayon,Summit crater,NA,2014-08-12,68,2014-10-19,Confirmed Eruption,Observations: Reported,13.257,123.685
290390,20750,Alaid,Summit crater,2,2012-10-05,68,2012-12-12,Confirmed Eruption,Observations: Reported,50.861,155.565
233020,14391,"Fournaise, Piton de la","S part of Dolomieu crater, SE and E flanks of Dolomieu cone",1,2009-11-05,68,2010-01-12,Confirmed Eruption,Observations: Reported,-21.244,55.708
345040,11192,Poas,,1,2009-01-12,68,2009-03-21,Confirmed Eruption,Observations: Reported,10.2,-84.233
344040,10940,Telica,,1,2006-12-11,68,2007-02-17,Confirmed Eruption,Observations: Reported,12.606,-86.84
352010,11446,Reventador,Summit and SE flank (2600 m),4,2002-11-03,68,2003-01-10,Confirmed Eruption,Observations: Reported,-0.077,-77.656
333060,10321,Macdonald,,NA,1983-10-27,68,1984-01-03,Confirmed Eruption,Observations: Hydrophonic,-28.98,-140.25
333060,10320,Macdonald,,NA,1983-03-14,68,1983-05-21,Confirmed Eruption,Observations: Hydrophonic,-28.98,-140.25
257050,15304,Lopevi,NW flank (640 m),3,1960-07-10,68,1960-09-16,Confirmed Eruption,Observations: Reported,-16.507,168.346
312070,20166,Veniaminof,Western intracaldera cone,3,1956-03-16,68,1956-05-23,Confirmed Eruption,Observations: Reported,56.17,-159.38
241050,14517,Okataina,Waimangu (Echo Crater & NW of Fairy Crater),1,1915-02-04,68,1915-04-13,Confirmed Eruption,Observations: Reported,-38.12,176.5
211060,13723,Etna,Central Crater,4,1787-06-04,68,1787-08-11,Confirmed Eruption,Observations: Reported,37.748,14.999
252080,20805,Witori,Pago,2,2012-05-03,69,2012-07-11,Confirmed Eruption,Observations: Reported,-5.576,150.516
284130,17600,Fukutoku-Oka-no-Ba,,2,1986-01-18,69,1986-03-28,Confirmed Eruption,Observations: Reported,24.285,141.481
251010,14891,Bam,,2,1960-04-28,69,1960-07-06,Confirmed Eruption,Observations: Reported,-3.613,144.818
263310,15620,Tengger Caldera,Bromo,2,1940-04-25,69,1940-07-03,Confirmed Eruption,Observations: Reported,-7.942,112.95
283110,17769,Asamayama,,2,1907-01-18,69,1907-03-28,Confirmed Eruption,Observations: Reported,36.406,138.523
283110,17759,Asamayama,,2,1894-04-06,69,1894-06-14,Confirmed Eruption,Observations: Reported,36.406,138.523
343030,10801,Izalco,,2,1883-09-05,69,1883-11-13,Confirmed Eruption,Observations: Reported,13.813,-89.633
261170,22125,Kerinci,Summit crater,2,2016-03-31,70,2016-06-09,Confirmed Eruption,Observations: Reported,-1.697,101.264
261140,20795,Marapi,Summit Crater,1,2011-08-03,70,2011-10-12,Confirmed Eruption,Observations: Reported,-0.38,100.474
266030,16436,Soputan,,3,2004-10-18,70,2004-12-27,Confirmed Eruption,Observations: Reported,1.112,124.737
263340,16162,Raung,,2,2002-06-16,70,2002-08-25,Confirmed Eruption,Observations: Reported,-8.119,114.056
311240,19811,Cleveland,,3,1987-06-19,70,1987-08-28,Confirmed Eruption,Observations: Reported,52.825,-169.944
263180,13402,Slamet,,2,1967-05-07,70,1967-07-16,Confirmed Eruption,Observations: Reported,-7.242,109.208
384010,13136,Fogo,Northwest and south caldera floor,2,1951-06-12,70,1951-08-21,Confirmed Eruption,Observations: Reported,14.95,-24.35
263310,15621,Tengger Caldera,Bromo,3,1948-02-15,70,1948-04-25,Confirmed Eruption,Observations: Reported,-7.942,112.95
282050,16966,Kuchinoerabujima,Shindake,2,1841-05-23,70,1841-08-01,Confirmed Eruption,Observations: Reported,30.443,130.217
211060,13734,Etna,"Valle del Bove 2850-2375 m, Central Crater",2,1819-05-27,70,1819-08-05,Confirmed Eruption,Observations: Reported,37.748,14.999
283030,17452,Fujisan,SE flank (Hoei Craters),5,1707-12-16,70,1708-02-24,Confirmed Eruption,Observations: Reported,35.361,138.728
212040,13885,Santorini,Colombo Bank (6.5 km NE of Thera),4,1650-09-27,70,1650-12-06,Confirmed Eruption,Observations: Reported,36.404,25.396
285020,18562,Hokkaido-Komagatake,,5,1640-07-31,70,1640-10-09,Confirmed Eruption,Observations: Reported,42.063,140.677
311240,19828,Cleveland,,2,2009-10-02,71,2009-12-12,Confirmed Eruption,Observations: Reported,52.825,-169.944
256010,15210,Tinakula,,1,2008-09-19,71,2008-11-29,Confirmed Eruption,Observations: Reported,-10.386,165.804
311160,19767,Atka Volcanic Complex,,1,2005-02-23,71,2005-05-05,Confirmed Eruption,Observations: Reported,52.331,-174.139
283110,17809,Asamayama,,1,2003-02-06,71,2003-04-18,Confirmed Eruption,Observations: Reported,36.406,138.523
211060,13827,Etna,"Central Crater, NE Crater",1,1993-08-03,71,1993-10-13,Confirmed Eruption,Observations: Reported,37.748,14.999
332000,20730,Kama'ehuakanaloa,,NA,1984-11-11,71,1985-01-21,Uncertain Eruption,,18.92,-155.27
241100,14644,Ruapehu,,1,1976-09-12,71,1976-11-22,Confirmed Eruption,Observations: Reported,-39.28,175.57
257070,15345,Kuwae,Karua,NA,1972-03-05,71,1972-05-15,Uncertain Eruption,,-16.829,168.536
263180,15747,Slamet,,2,1932-07-01,71,1932-09-10,Confirmed Eruption,Observations: Reported,-7.242,109.208
272020,16729,Kanlaon,,2,1905-11-06,71,1906-01-16,Confirmed Eruption,Observations: Reported,10.412,123.132
283120,17827,Kusatsu-Shiranesan,North side of Yumi-ike,1,1902-07-15,71,1902-09-24,Confirmed Eruption,Observations: Reported,36.618,138.528
263310,16036,Tengger Caldera,Bromo,2,1885-10-31,71,1886-01-10,Confirmed Eruption,Observations: Reported,-7.942,112.95
360060,12365,Soufriere Guadeloupe,SE to NW sides of summit dome,2,1836-12-03,71,1837-02-12,Confirmed Eruption,Observations: Reported,16.044,-61.664
345040,22156,Poas,Lake in summit crater,1,2016-06-05,72,2016-08-16,Confirmed Eruption,Observations: Reported,10.2,-84.233
311240,19816,Cleveland,,3,2001-02-02,72,2001-04-15,Confirmed Eruption,Observations: Reported,52.825,-169.944
355100,11869,Lascar,,2,1993-12-17,72,1994-02-27,Confirmed Eruption,Observations: Reported,-23.37,-67.73
284010,18243,Izu-Oshima,Mihara-yama,2,1987-11-16,72,1988-01-27,Confirmed Eruption,Observations: Reported,34.724,139.394
241100,14647,Ruapehu,,1,1980-01-15,72,1980-03-27,Confirmed Eruption,Observations: Reported,-39.28,175.57
257050,15313,Lopevi,NW flank,2,1979-07-02,72,1979-09-12,Confirmed Eruption,Observations: Reported,-16.507,168.346
243070,14765,Lateiki,,2,1979-05-10,72,1979-07-21,Confirmed Eruption,Observations: Reported,-19.18,-174.87
257070,15341,Kuwae,Karua,2,1958-10-07,72,1958-12-18,Confirmed Eruption,Observations: Reported,-16.829,168.536
282080,17086,Aira,Minami-dake,1,1950-06-29,72,1950-09-09,Confirmed Eruption,Observations: Reported,31.593,130.657
275060,16896,"Cendres, Ile des",,2,1923-03-02,72,1923-05-13,Confirmed Eruption,Observations: Reported,10.158,109.014
355100,22493,Lascar,,3,2022-12-10,73,2023-02-21,Confirmed Eruption,Observations: Reported,-23.37,-67.73
252140,20957,Rabaul,Tavurvur,3,2014-07-07,73,2014-09-18,Confirmed Eruption,Observations: Reported,-4.271,152.203
344020,22267,San Cristobal,Summit crater,1,2014-07-20,73,2014-10-01,Confirmed Eruption,Observations: Reported,12.702,-87.004
252120,15066,Ulawun,,2,2002-08-22,73,2002-11-03,Confirmed Eruption,Observations: Reported,-5.05,151.33
353010,11675,Fernandina,SW flank,2,1995-01-25,73,1995-04-08,Confirmed Eruption,Observations: Reported,-0.37,-91.55
263320,16102,Lamongan,,2,1953-04-04,73,1953-06-16,Uncertain Eruption,,-7.981,113.341
283110,17783,Asamayama,,2,1929-01-22,73,1929-04-05,Confirmed Eruption,Observations: Reported,36.406,138.523
263300,16002,Semeru,,2,1899-01-17,73,1899-03-31,Confirmed Eruption,Observations: Reported,-8.108,112.922
263310,16041,Tengger Caldera,Bromo,2,1893-01-13,73,1893-03-27,Confirmed Eruption,Observations: Reported,-7.942,112.95
341040,10439,Colima,NE flank (El Volcancito),3,1869-06-12,73,1869-08-24,Confirmed Eruption,Observations: Reported,19.514,-103.62
357110,12076,Llaima,,2,2007-05-26,74,2007-08-08,Confirmed Eruption,Observations: Reported,-38.692,-71.729
290360,18859,Chikurachki,,2,2007-08-19,74,2007-11-01,Confirmed Eruption,Observations: Reported,50.324,155.461
311320,20037,Akutan,,2,1992-03-08,74,1992-05-21,Confirmed Eruption,Observations: Reported,54.134,-165.986
263310,16057,Tengger Caldera,Bromo,1,1983-04-15,74,1983-06-28,Uncertain Eruption,,-7.942,112.95
241100,14634,Ruapehu,,1,1967-07-22,74,1967-10-04,Confirmed Eruption,Observations: Reported,-39.28,175.57
263340,16136,Raung,,3,1953-01-31,74,1953-04-15,Confirmed Eruption,Observations: Reported,-8.119,114.056
354010,11768,"Misti, El",,1,1787-07-28,74,1787-10-10,Confirmed Eruption,Observations: Reported,-16.294,-71.409
266030,22293,Soputan,,3,2018-10-02,75,2018-12-16,Confirmed Eruption,Observations: Reported,1.112,124.737
343100,20994,San Miguel,Summit crater,1,2015-01-26,75,2015-04-11,Confirmed Eruption,Observations: Reported,13.434,-88.269
264160,16276,Egon,,2,2004-07-03,75,2004-09-16,Confirmed Eruption,Observations: Reported,-8.676,122.455
267040,16570,Awu,,2,2004-06-02,75,2004-08-16,Confirmed Eruption,Observations: Reported,3.689,125.447
311360,20097,Shishaldin,,3,1999-03-13,75,1999-05-27,Confirmed Eruption,Observations: Reported,54.756,-163.97
233020,14354,"Fournaise, Piton de la","Bory, N of Bory, NE of Dolomieu",2,1957-09-02,75,1957-11-16,Confirmed Eruption,Observations: Reported,-21.244,55.708
263310,16038,Tengger Caldera,Bromo,2,1886-11-11,75,1887-01-25,Confirmed Eruption,Observations: Reported,-7.942,112.95
272020,16738,Kanlaon,,2,1986-06-03,76,1986-08-18,Confirmed Eruption,Observations: Reported,10.412,123.132
233020,14371,"Fournaise, Piton de la",SSW flank of Dolomieu (2110-2300 m),2,1983-12-04,76,1984-02-18,Confirmed Eruption,Observations: Reported,-21.244,55.708
266030,16428,Soputan,,3,1982-08-26,76,1982-11-10,Confirmed Eruption,Observations: Reported,1.112,124.737
300240,19321,Tolbachik,,2,1970-09-16,76,1970-12-01,Confirmed Eruption,Observations: Reported,55.832,160.326
332010,10094,Kilauea,Halemaumau,1,1961-07-10,76,1961-09-24,Confirmed Eruption,Observations: Reported,19.421,-155.287
282080,17081,Aira,Minami-dake and east flank (750 m),2,1940-04-24,76,1940-07-09,Confirmed Eruption,Observations: Reported,31.593,130.657
332010,10069,Kilauea,Halemaumau,NA,1896-07-11,76,1896-09-25,Confirmed Eruption,Observations: Reported,19.421,-155.287
271060,16708,Ragang,,2,1840-01-20,76,1840-04-05,Confirmed Eruption,Observations: Reported,7.691,124.507
342090,10660,Fuego,,2,1524-04-30,76,1524-07-15,Confirmed Eruption,Observations: Reported,14.473,-90.88
290390,22485,Alaid,,2,2022-09-10,77,2022-11-26,Confirmed Eruption,Observations: Reported,50.861,155.565
390130,22159,Zavodovski,Summit crater,1,2016-03-30,77,2016-06-15,Confirmed Eruption,Observations: Reported,-56.3,-27.57
273010,21072,Bulusan,Summit crater,2,2015-05-01,77,2015-07-17,Confirmed Eruption,Observations: Reported,12.769,124.056
384010,20977,Fogo,WSW base of Pico,2,2014-11-23,77,2015-02-08,Confirmed Eruption,Observations: Reported,14.95,-24.35
300260,19482,Klyuchevskoy,,2,2005-01-20,77,2005-04-07,Confirmed Eruption,Observations: Reported,56.056,160.642
290360,18856,Chikurachki,,2,2003-04-17,77,2003-07-03,Confirmed Eruption,Observations: Reported,50.324,155.461
241100,14666,Ruapehu,,3,1996-06-16,77,1996-09-01,Confirmed Eruption,Observations: Reported,-39.28,175.57
300260,19469,Klyuchevskoy,,2,1991-04-08,77,1991-06-24,Confirmed Eruption,Observations: Reported,56.056,160.642
300250,22498,Bezymianny,Summit crater,NA,2014-06-12,78,2014-08-29,Uncertain Eruption,Observations: Satellite (infrared),55.972,160.595
261140,20796,Marapi,Verbeek Crater (?),1,2012-03-01,78,2012-05-18,Confirmed Eruption,Observations: Reported,-0.38,100.474
284080,18351,Sumisujima,,NA,1998-10-27,78,1999-01-13,Uncertain Eruption,,31.44,140.051
333060,10322,Macdonald,,NA,1986-05-16,78,1986-08-02,Confirmed Eruption,Observations: Hydrophonic,-28.98,-140.25
282110,13843,Asosan,Naka-dake,1,1959-07-16,78,1959-10-02,Confirmed Eruption,Observations: Reported,32.884,131.104
264010,16188,Batur,SW flank (Batur II),2,1921-01-29,78,1921-04-17,Confirmed Eruption,Observations: Reported,-8.242,115.375
282090,17076,Kirishimayama,Ohachi,2,1888-02-21,78,1888-05-09,Confirmed Eruption,Observations: Reported,31.934,130.862
268060,16617,Gamalama,Summit and NW flank (100 m),3,1775-08-20,78,1775-11-06,Confirmed Eruption,Observations: Reported,0.8,127.33
263340,22367,Raung,,1,2020-07-16,79,2020-10-03,Confirmed Eruption,Observations: Reported,-8.119,114.056
352090,22236,Sangay,Summit crater complex,2,2015-01-18,79,2015-04-07,Confirmed Eruption,Observations: Reported,-2.005,-78.341
261170,15533,Kerinci,,1,2009-04-01,79,2009-06-19,Confirmed Eruption,Observations: Reported,-1.697,101.264
351080,11372,Galeras,El Pinta vent,2,1989-02-19,79,1989-05-09,Confirmed Eruption,Observations: Reported,1.22,-77.37
241080,14601,Tongariro,Ngauruhoe,2,1972-03-19,79,1972-06-06,Confirmed Eruption,Observations: Reported,-39.157,175.632
282050,16974,Kuchinoerabujima,Shindake,3,1968-12-21,79,1969-03-10,Confirmed Eruption,Observations: Reported,30.443,130.217
